date,well_name,bhp,bht,dp_tubing,AVG_CHOKE_SIZE_P,thp,tht,choke_size_percentage,QL,QG,well6_inj,well7_inj
2014-09-22,15/9-F-1 C,219.88835659574468,108.36190489361702,178.45247276595745,49.3,41.43588382978724,61.076911276595744,12.880312765957447,688.61,53587.32,0.0,0.0
2014-09-23,15/9-F-1 C,219.71536958333334,108.35361645833333,178.64348,49.18709416666667,41.07188958333333,58.68430625,12.504548333333334,682.28,53315.98,0.0,0.0
2014-09-24,15/9-F-1 C,219.83302125,108.345740625,179.376233125,49.163099375,40.456788125,58.96465583333333,11.879364791666667,656.8699999999999,51384.99,0.0,0.0
2014-09-25,15/9-F-1 C,220.00881416666667,108.33505416666667,179.9979225,49.129502708333334,40.010891666666666,55.704954375,11.420707291666666,648.4,49352.26,0.0,0.0
2014-09-26,15/9-F-1 C,219.96705833333334,108.330586875,180.19379645833334,49.138491875,39.773261875,54.60610020833333,11.186131041666666,646.9300000000001,49388.31,0.0,0.0
2014-09-27,15/9-F-1 C,219.89681291666668,108.32743083333334,180.22877729166666,49.132468125,39.668035625,53.283423125,11.087791041666666,644.9,49245.80000000001,0.0,0.0
2014-09-28,15/9-F-1 C,220.042380738119,108.32097461963556,180.6680863520222,49.013996041666665,39.37429438609681,53.80521403297813,10.846289529904073,640.3244113569957,48901.56147216723,0.0,0.0
2014-09-30,15/9-F-1 C,241.91947399104407,105.52636695766691,199.35725487584887,14.407040208333333,42.5622191151952,27.725067979161615,22.39990707065067,0.0,0.0,0.0,0.0
2014-10-01,15/9-F-1 C,226.03247879835865,107.48051644230499,217.9567857683223,53.67234583333333,8.075693030036353,52.412518176682546,2.636929043276557,197.23000000000002,8962.05,0.0,0.0
2014-10-02,15/9-F-1 C,211.872953125,108.50217791666667,180.97877958333333,58.427841666666666,30.894173541666667,58.72326041666667,4.5078120833333335,507.29,31730.64,0.0,0.0
2014-10-03,15/9-F-1 C,221.13489208333334,108.40385125,186.135895625,51.874701458333334,34.99899645833333,51.46098083333333,5.624685625,729.87,43000.78,0.0,0.0
2014-10-04,15/9-F-1 C,219.880265,108.43157354166667,183.16858958333333,50.89765583333333,36.711675416666665,57.5794,8.099011041666667,747.44,44101.37,0.0,0.0
2014-10-05,15/9-F-1 C,219.47436208333335,108.43779833333333,181.85077541666666,50.54632395833333,37.62358666666667,57.280016458333336,8.980132083333332,675.79,49500.61000000001,0.0,0.0
2014-10-06,15/9-F-1 C,220.90165854166668,108.3987625,183.04130895833333,50.20831770833333,37.86034958333333,57.764673125,9.253898541666667,659.6800000000001,48232.88,0.0,0.0
2014-10-07,15/9-F-1 C,220.65349854166666,108.40241333333333,182.43708,50.43001520833333,38.21641854166667,55.11826375,9.604592916666666,657.5799999999999,48180.54,0.0,0.0
2014-10-08,15/9-F-1 C,220.66882520833335,108.39618458333334,182.38521104166668,50.49317979166667,38.283614166666666,53.30245854166667,9.666686875,665.64,49975.21,0.0,0.0
2014-10-09,15/9-F-1 C,220.46748604166666,108.395850625,182.13855916666665,50.453150625,38.328926875,53.200375,9.703415833333333,669.75,50479.21,0.0,0.0
2014-10-10,15/9-F-1 C,220.17773166666666,108.39368659574468,181.79826916666667,50.409700208333334,38.3794625,53.766379791666665,9.76957,656.48,50894.03,0.0,0.0
2014-10-11,15/9-F-1 C,220.15625645833333,108.38842458333333,181.93129104166667,50.3959,38.22496541666667,52.71461229166667,9.624984375,651.38,50157.65,0.0,0.0
2014-10-12,15/9-F-1 C,220.145434375,108.38225041666666,182.06691145833332,50.377678958333334,38.078522916666664,56.232058333333335,9.478541041666666,649.25,49865.05000000001,0.0,0.0
2014-10-13,15/9-F-1 C,220.325186875,108.37343895833334,182.512313125,50.36086604166667,37.81287375,60.76198041666667,9.214866458333333,656.6,49604.0,0.0,0.0
2014-10-14,15/9-F-1 C,220.43913479166667,108.36658125,182.78974541666668,50.363024375,37.649389375,60.44961020833333,9.04979875,658.24,49571.91,0.0,0.0
2014-10-15,15/9-F-1 C,220.219323125,108.36782541666666,182.55331541666666,50.467119375,37.66600770833333,60.61770416666667,9.063642708333333,658.3199999999999,49750.13999999999,0.0,0.0
2014-10-16,15/9-F-1 C,220.01191833333334,108.37099416666666,182.427516875,50.563285416666666,37.58440145833333,59.252352083333335,8.978537708333333,654.17,49652.61000000001,0.0,0.0
2014-10-17,15/9-F-1 C,220.21267729166667,108.36285395833333,182.85216916666667,50.558733958333335,37.360508125,59.51860270833333,8.755220833333333,651.76,49635.23,0.0,0.0
2014-10-18,15/9-F-1 C,220.225365625,108.36012604166666,182.90962354166666,50.47798458333333,37.31574208333333,54.29432395833334,8.70129375,649.9000000000001,49749.37,0.0,0.0
2014-10-19,15/9-F-1 C,220.22303854166665,108.35791916666666,183.09045375,50.519794583333336,37.132584791666666,50.16953375,8.507578125,652.19,50070.670000000006,0.0,0.0
2014-10-20,15/9-F-1 C,220.72144604166667,108.34705958333333,184.3632725,50.863903125,36.358173541666666,56.08667270833333,7.728787916666667,661.3,50700.18,0.0,0.0
2014-10-21,15/9-F-1 C,220.41199520833334,108.35143020833333,183.59189541666666,50.91154375,36.820099791666664,55.688217083333335,8.182811666666666,646.1099999999999,48561.88,0.0,0.0
2014-10-22,15/9-F-1 C,220.62353770833334,108.34481708333334,183.94441916666668,50.849293333333335,36.67911854166667,55.688135625,8.0593325,649.5699999999999,48495.35,0.0,0.0
2014-10-23,15/9-F-1 C,220.617973125,108.34410875,183.88779833333334,50.818976875,36.73017479166667,49.98769,8.109852916666666,643.52,48623.420000000006,0.0,0.0
2014-10-24,15/9-F-1 C,220.74459979166667,108.34080729166666,184.09443,50.7731125,36.65016979166667,50.370228125,8.026845416666667,646.24,48608.63999999999,0.0,0.0
2014-10-25,15/9-F-1 C,220.862453125,108.33805958333333,184.27335041666666,50.78375583333333,36.589102708333336,48.383965833333335,7.958775416666667,651.23,49209.26,0.0,0.0
2014-10-26,15/9-F-1 C,220.9579696,108.3358496,184.403695,50.8003956,36.5542746,47.2878134,7.917633,642.4224,49329.168000000005,0.0,0.0
2014-10-27,15/9-F-1 C,219.96368895833334,108.36025895833333,182.96693979166668,50.77880020833334,36.99674916666667,53.30348125,8.444459791666667,650.8499999999999,49190.87,0.0,0.0
2014-10-28,15/9-F-1 C,219.961045625,108.364104375,183.295253125,50.498065,36.6657925,53.39363645833333,8.208829583333333,640.49,48598.96,0.0,0.0
2014-10-29,15/9-F-1 C,220.717868125,108.34513145833333,184.64122666666665,50.498615,36.076641458333334,59.315310833333335,7.609122916666666,624.56,46729.01,0.0,0.0
2014-10-30,15/9-F-1 C,221.11960354166666,108.33341708333333,185.2518825,51.03952375,35.86772104166667,57.79628208333333,7.245215833333333,648.98,48777.44999999999,0.0,0.0
